"BehaviorSpace results (NetLogo 6.2.0)"
"ABM hospital v3 scenario.nlogo"
"Virkeligheten"
"05/13/2021 15:36:44:531 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-10","10","-10","10"
"[run number]","Antall_ledelsesorganer_PPE","antall_i_ren_intensiv_sone","Antall_omdisponerte_ved_pandemi_start","Trigger_omdisponering_sykepleiere_per_pasient","Antall_motstridende_beskjeder_PPE","Trigger_normalisering_sykepleiere_per_pasient","antall_motstridende_beskjeder","fast_ansatt_intensiv","antall_ledelsesorganer","dager_før_start","dager_opplæring_omdisponerte_etter_start","[step]","beredskaps_vellykkethet","beredskapshåndtering","beredskapshåndtering_døds_relatert","beredskapshåndtering_kompetanse_relatert","beredskapshåndtering_stress_relatert","beredskapshåndtering_kommunikasjon","døde","gjennomsnitt_stress","kummulativt_antall_intensiv","friskmeldte_pasienter","antall_kompetanse_over_3","antall_kompetanse_under_3_til_2","antall_kompetanse_under_2_til_1"
"88","5","7","3","2","2","3.5","2","22","4","0","7","60","5","413","250","81","12","70","16","49.77358490566038","586","2772","3","7","8"
"90","5","7","3","2","2","3.5","2","22","4","0","7","60","5","407","250","81","6","70","17","50.35849056603774","604","2764","3","7","8"
"89","5","7","3","2","2","3.5","2","22","4","0","7","60","5","414","250","79","15","70","14","49.689655172413794","549","2781","3","3","17"
"91","5","7","3","2","2","3.5","2","22","4","0","7","60","5","402","250","81","1","70","20","49.77358490566038","585","2765","3","7","8"
"92","5","7","3","2","2","3.5","2","22","4","0","7","60","5","424","250","90","14","70","20","49.24528301886792","572","2768","3","10","5"
"93","5","7","3","2","2","3.5","2","22","4","0","7","60","5","409","250","88","1","70","11","50.20754716981132","547","2783","3","6","14"
"94","5","7","3","2","2","3.5","2","22","4","0","7","60","5","413","250","91","2","70","11","49.293103448275865","563","2765","3","7","13"
"96","5","7","3","2","2","3.5","2","22","4","0","7","60","5","407","250","78","9","70","19","50","526","2791","3","6","9"
"95","5","7","3","2","2","3.5","2","22","4","0","7","60","5","413","250","88","5","70","19","49.53448275862069","613","2781","3","6","14"
"98","5","7","3","2","2","3.5","2","22","4","0","7","60","4","400","250","78","2","70","18","49.37735849056604","537","2776","3","6","9"
"97","5","7","3","2","2","3.5","2","22","4","0","7","60","5","407","250","86","1","70","24","49.44827586206897","563","2765","3","6","13"
"99","5","7","3","2","2","3.5","2","22","4","0","7","60","5","432","250","100","12","70","19","49.258620689655174","588","2770","3","10","10"
"100","5","7","3","2","2","3.5","2","22","4","0","7","60","5","417","250","95","2","70","18","50.24528301886792","589","2762","3","9","10"
